userid,action,operationname,markercolor,processcode,devicecode,markerposition,markertext,description,pageno,contentsid,memotext,eventtime
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,58,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:05.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,59,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:07.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,60,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:07.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,61,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:09.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,62,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:10.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,63,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:10.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,64,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:10.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,65,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:11.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,66,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:11.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,67,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:11.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,68,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:12.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,69,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:12.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,70,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:13.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,71,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:13.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,72,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:14.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,73,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:15.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,74,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:15.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,75,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:16.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,76,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:16.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,77,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:17.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,78,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:17.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,79,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:17.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,80,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:18.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,81,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:18.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,82,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:19.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,83,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:19.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,42,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:20.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,84,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:20.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,85,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:21.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,86,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:21.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,87,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:21.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,88,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:24.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,89,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:24.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,43,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:24.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,90,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:25.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,91,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:25.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,92,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:25.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,93,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:26.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,94,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:27.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,95,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:27.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,96,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:28.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,97,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:28.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,98,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:28.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,44,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:28.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,99,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:29.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,100,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:29.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,101,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:29.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:29.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:29.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:30.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:30.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:30.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:31.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:31.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:31.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:31.0000000
ds130,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,102,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:03:31.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,45,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:04:37.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,46,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:04:45.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,45,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:04:48.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,46,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:04:53.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,47,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:04:56.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,48,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:04:59.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,49,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:05:00.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,50,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:05:01.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,51,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:05:09.0000000
ds149,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,52,03afdbd66e7929b125f8597834fa83a4,NULL,2018-01-23 05:05:13.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,70,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:14.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,69,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:14.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,68,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:14.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,67,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:14.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,66,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:15.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,65,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:15.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,64,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:15.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,63,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:15.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,62,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:15.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,61,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:15.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,60,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:15.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,59,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:16.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,58,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:16.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,57,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:16.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,56,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:16.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,55,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:16.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,54,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:16.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,53,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:16.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,52,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:17.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,51,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:17.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,50,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:17.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,49,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:17.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,48,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:18.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,47,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:18.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,46,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:18.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,45,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:18.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,44,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:19.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,43,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:19.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,42,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:19.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,41,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:19.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,40,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:19.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,39,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:20.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,38,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:20.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,37,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:20.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,36,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:20.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,35,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:20.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,34,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:21.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,33,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:21.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,32,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:21.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,31,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:21.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,30,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:21.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,29,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:22.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,28,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:22.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,27,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:22.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,26,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:22.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,25,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:22.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,24,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:22.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,23,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:23.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,22,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:23.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,21,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:23.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,20,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:23.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,19,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:23.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,18,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:24.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,17,9f61408e3afb633e50cdf1b20de6f466,NULL,2018-01-23 05:05:24.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,33,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:28.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,34,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:29.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,35,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:29.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,36,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:29.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,37,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:30.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,38,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:30.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,39,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:35.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,40,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:37.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,41,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:38.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,42,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:39.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,43,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:40.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,44,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:42.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,45,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:45.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,46,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:48.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,45,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:48.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,44,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:48.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,43,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:48.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,42,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:48.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,41,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:48.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,40,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:50.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,39,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:50.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PREV,NULL,002,pc,NULL,NULL,NULL,38,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:50.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,PAGE_JUMP,NULL,015,pc,NULL,NULL,0,37,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:52.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,1,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:54.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,2,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:55.0000000
ds139,https://w3id.org/xapi/adb/verbs/read,NEXT,NULL,003,pc,NULL,NULL,NULL,3,66f041e16a60928b05a7e228a89c3799,NULL,2018-01-23 05:05:56.0000000
